tz_local,wind_speed_ms,wind_dir_deg,station_id
2025-10-23 19:20:00,4.0,99.0,THU
2025-10-23 19:30:00,1.4,343.0,THU
2025-10-23 19:40:00,0.8,298.0,THU
2025-10-23 19:50:00,2.3,172.0,THU
2025-10-23 20:00:00,4.5,185.0,THU
2025-10-23 20:10:00,3.4,150.0,THU
2025-10-23 20:20:00,4.3,259.0,THU
2025-10-23 20:30:00,1.5,263.0,THU
2025-10-23 20:40:00,2.9,95.0,THU
2025-10-23 20:50:00,2.0,286.0,THU
2025-10-23 21:00:00,2.7,261.0,THU
2025-10-23 21:10:00,1.6,249.0,THU
2025-10-23 21:20:00,0.9,106.0,THU
2025-10-23 21:30:00,1.4,118.0,THU
2025-10-23 21:40:00,1.3,102.0,THU
2025-10-23 21:50:00,1.4,40.0,THU
2025-10-23 22:00:00,2.2,47.0,THU
2025-10-23 22:10:00,2.7,90.0,THU
2025-10-23 22:20:00,0.6,336.0,THU
2025-10-23 22:30:00,3.3,63.0,THU
2025-10-23 22:40:00,2.5,87.0,THU
2025-10-23 22:50:00,2.3,13.0,THU
2025-10-23 23:00:00,2.1,11.0,THU
2025-10-23 23:10:00,5.6,317.0,THU
2025-10-23 23:20:00,6.4,274.0,THU
2025-10-23 23:30:00,5.7,234.0,THU
2025-10-23 23:40:00,4.5,209.0,THU
2025-10-23 23:50:00,4.1,160.0,THU
