new_image_name,date,time,season,daytime
img_01122.png,22/02/2025,03:20:00,winter,night
img_01123.png,22/02/2025,03:40:00,winter,night
img_01124.png,22/02/2025,04:00:00,winter,night
img_01125.png,22/02/2025,04:20:00,winter,night
img_01126.png,22/02/2025,04:40:00,winter,night
img_01127.png,22/02/2025,05:00:00,winter,night
img_01128.png,22/02/2025,05:20:00,winter,night
img_01129.png,22/02/2025,05:40:00,winter,night
img_01130.png,22/02/2025,06:00:00,winter,night
img_01131.png,22/02/2025,06:20:00,winter,night
img_01132.png,22/02/2025,06:40:00,winter,night
img_01133.png,22/02/2025,07:00:00,winter,morning
img_01134.png,22/02/2025,07:20:00,winter,morning
img_01135.png,22/02/2025,07:30:00,winter,morning
img_01136.png,22/02/2025,07:40:00,winter,morning
img_01137.png,22/02/2025,07:50:00,winter,morning
img_01138.png,22/02/2025,08:00:00,winter,morning
img_01139.png,22/02/2025,08:10:00,winter,morning
img_01140.png,22/02/2025,08:20:00,winter,morning
img_01141.png,22/02/2025,08:30:00,winter,morning
img_01142.png,22/02/2025,08:40:00,winter,morning
img_01143.png,22/02/2025,08:50:00,winter,morning
img_01144.png,22/02/2025,09:00:00,winter,morning
img_01145.png,22/02/2025,09:10:00,winter,morning
img_01146.png,22/02/2025,09:20:00,winter,morning
img_01147.png,22/02/2025,09:30:00,winter,morning
img_01148.png,22/02/2025,09:40:00,winter,morning
img_01149.png,22/02/2025,09:50:00,winter,morning
img_01150.png,22/02/2025,10:00:00,winter,morning
img_01151.png,22/02/2025,10:10:00,winter,morning
img_01152.png,22/02/2025,10:20:00,winter,morning
img_01153.png,22/02/2025,10:30:00,winter,morning
img_01154.png,22/02/2025,10:40:00,winter,morning
img_01155.png,22/02/2025,10:50:00,winter,morning
img_01156.png,22/02/2025,11:00:00,winter,morning
img_01157.png,22/02/2025,11:10:00,winter,morning
img_01158.png,22/02/2025,11:20:00,winter,morning
img_01159.png,22/02/2025,11:30:00,winter,morning
img_01160.png,22/02/2025,11:40:00,winter,morning
img_01161.png,22/02/2025,11:50:00,winter,morning
img_01162.png,22/02/2025,12:00:00,winter,afternoon
img_01163.png,22/02/2025,12:10:00,winter,afternoon
img_01164.png,22/02/2025,12:20:00,winter,afternoon
img_01165.png,22/02/2025,12:30:00,winter,afternoon
img_01166.png,22/02/2025,12:40:00,winter,afternoon
img_01167.png,22/02/2025,12:50:00,winter,afternoon
img_01168.png,22/02/2025,13:00:00,winter,afternoon
img_01169.png,22/02/2025,13:10:00,winter,afternoon
img_01170.png,22/02/2025,13:20:00,winter,afternoon
img_01171.png,22/02/2025,13:30:00,winter,afternoon
img_01172.png,22/02/2025,13:40:00,winter,afternoon
img_01173.png,22/02/2025,13:50:00,winter,afternoon
img_01174.png,22/02/2025,14:00:00,winter,afternoon
img_01175.png,22/02/2025,14:10:00,winter,afternoon
img_01176.png,22/02/2025,14:20:00,winter,afternoon
img_01177.png,22/02/2025,14:30:00,winter,afternoon
img_01178.png,22/02/2025,14:40:00,winter,afternoon
img_01179.png,22/02/2025,14:50:00,winter,afternoon
img_01180.png,22/02/2025,15:00:00,winter,afternoon
img_01181.png,22/02/2025,15:10:00,winter,afternoon
img_01182.png,22/02/2025,15:20:00,winter,afternoon
img_01183.png,22/02/2025,15:30:00,winter,afternoon
img_01184.png,22/02/2025,15:40:00,winter,afternoon
img_01185.png,22/02/2025,15:50:00,winter,afternoon
img_01186.png,22/02/2025,16:00:00,winter,afternoon
img_01187.png,22/02/2025,16:10:00,winter,afternoon
img_01188.png,22/02/2025,16:20:00,winter,afternoon
img_01189.png,22/02/2025,16:30:00,winter,afternoon
img_01190.png,22/02/2025,16:40:00,winter,afternoon
img_01191.png,22/02/2025,16:50:00,winter,afternoon
img_01192.png,22/02/2025,17:00:00,winter,afternoon
img_01193.png,22/02/2025,17:10:00,winter,afternoon
img_01194.png,22/02/2025,17:20:00,winter,afternoon
img_01195.png,22/02/2025,17:30:00,winter,afternoon
img_01196.png,22/02/2025,17:40:00,winter,afternoon
img_01197.png,22/02/2025,17:50:00,winter,afternoon
img_01198.png,22/02/2025,18:00:00,winter,evening
img_01199.png,22/02/2025,18:20:00,winter,evening
img_01200.png,22/02/2025,18:40:00,winter,evening
img_01201.png,22/02/2025,19:00:00,winter,evening
img_01202.png,22/02/2025,19:20:00,winter,evening
img_01203.png,22/02/2025,19:40:00,winter,evening
img_01204.png,22/02/2025,20:00:00,winter,evening
img_01205.png,22/02/2025,20:20:00,winter,evening
img_01206.png,22/02/2025,20:40:00,winter,evening
img_01207.png,22/02/2025,21:00:00,winter,evening
img_01208.png,22/02/2025,21:20:00,winter,evening
img_01209.png,22/02/2025,21:40:00,winter,evening
img_01210.png,22/02/2025,22:00:00,winter,evening
img_01211.png,22/02/2025,22:20:00,winter,evening
img_01212.png,22/02/2025,22:40:00,winter,evening
img_01213.png,22/02/2025,23:00:00,winter,evening
img_01214.png,22/02/2025,23:20:00,winter,evening
img_01215.png,22/02/2025,23:40:00,winter,evening
img_01216.png,23/02/2025,00:00:00,winter,night
img_01217.png,23/02/2025,00:20:00,winter,night
img_01218.png,23/02/2025,00:40:00,winter,night
img_01219.png,23/02/2025,01:00:00,winter,night
img_01220.png,23/02/2025,01:20:00,winter,night
img_01221.png,23/02/2025,01:40:00,winter,night
img_01222.png,23/02/2025,02:00:00,winter,night
img_01223.png,23/02/2025,02:20:00,winter,night
img_01224.png,23/02/2025,02:40:00,winter,night
img_01225.png,23/02/2025,03:00:00,winter,night
img_01226.png,23/02/2025,03:20:00,winter,night
img_01227.png,23/02/2025,03:40:00,winter,night
img_01228.png,23/02/2025,04:00:00,winter,night
img_01229.png,23/02/2025,04:20:00,winter,night
img_01230.png,23/02/2025,04:40:00,winter,night
img_01231.png,23/02/2025,05:00:00,winter,night
img_01232.png,23/02/2025,05:20:00,winter,night
img_01233.png,23/02/2025,05:40:00,winter,night
img_01234.png,23/02/2025,06:00:00,winter,night
img_01235.png,23/02/2025,06:20:00,winter,night
img_01236.png,23/02/2025,06:40:00,winter,night
img_01237.png,23/02/2025,07:00:00,winter,morning
img_01238.png,23/02/2025,07:20:00,winter,morning
img_01239.png,23/02/2025,07:30:00,winter,morning
img_01240.png,23/02/2025,07:40:00,winter,morning
img_01241.png,23/02/2025,07:50:00,winter,morning
img_01242.png,23/02/2025,08:00:00,winter,morning
img_01243.png,23/02/2025,08:10:00,winter,morning
img_01244.png,23/02/2025,08:20:00,winter,morning
img_01245.png,23/02/2025,08:30:00,winter,morning
img_01246.png,23/02/2025,08:40:00,winter,morning
img_01247.png,23/02/2025,08:50:00,winter,morning
img_01248.png,23/02/2025,09:00:00,winter,morning
img_01249.png,23/02/2025,09:10:00,winter,morning
img_01250.png,23/02/2025,09:20:00,winter,morning
img_01251.png,23/02/2025,09:30:00,winter,morning
img_01252.png,23/02/2025,09:40:00,winter,morning
img_01253.png,23/02/2025,09:50:00,winter,morning
img_01254.png,23/02/2025,10:00:00,winter,morning
img_01255.png,23/02/2025,10:10:00,winter,morning
img_01256.png,23/02/2025,10:20:00,winter,morning
img_01257.png,23/02/2025,10:30:00,winter,morning
img_01258.png,23/02/2025,10:40:00,winter,morning
img_01259.png,23/02/2025,10:50:00,winter,morning
img_01260.png,23/02/2025,11:00:00,winter,morning
img_01261.png,23/02/2025,11:10:00,winter,morning
img_01262.png,23/02/2025,11:20:00,winter,morning
img_01263.png,23/02/2025,11:30:00,winter,morning
img_01264.png,23/02/2025,11:40:00,winter,morning
img_01265.png,23/02/2025,11:50:00,winter,morning
img_01266.png,23/02/2025,12:00:00,winter,afternoon
img_01267.png,23/02/2025,12:10:00,winter,afternoon
img_01268.png,23/02/2025,12:20:00,winter,afternoon
img_01269.png,23/02/2025,12:30:00,winter,afternoon
img_01270.png,23/02/2025,12:40:00,winter,afternoon
img_01271.png,23/02/2025,12:50:00,winter,afternoon
img_01272.png,23/02/2025,13:00:00,winter,afternoon
img_01273.png,23/02/2025,13:10:00,winter,afternoon
img_01274.png,23/02/2025,13:20:00,winter,afternoon
img_01275.png,23/02/2025,13:30:00,winter,afternoon
img_01276.png,23/02/2025,13:40:00,winter,afternoon
img_01277.png,23/02/2025,13:50:00,winter,afternoon
img_01278.png,23/02/2025,14:00:00,winter,afternoon
img_01279.png,23/02/2025,14:10:00,winter,afternoon
img_01280.png,23/02/2025,14:20:00,winter,afternoon
img_01281.png,23/02/2025,14:30:00,winter,afternoon
img_01282.png,23/02/2025,14:40:00,winter,afternoon
img_01283.png,23/02/2025,14:50:00,winter,afternoon
img_01284.png,23/02/2025,15:00:00,winter,afternoon
img_01285.png,23/02/2025,15:10:00,winter,afternoon
img_01286.png,23/02/2025,15:20:00,winter,afternoon
img_01287.png,23/02/2025,15:30:00,winter,afternoon
img_01288.png,23/02/2025,15:40:00,winter,afternoon
img_01289.png,23/02/2025,15:50:00,winter,afternoon
img_01290.png,23/02/2025,16:00:00,winter,afternoon
img_01291.png,23/02/2025,16:10:00,winter,afternoon
img_01292.png,23/02/2025,16:20:00,winter,afternoon
img_01293.png,23/02/2025,16:30:00,winter,afternoon
img_01294.png,23/02/2025,16:40:00,winter,afternoon
img_01295.png,23/02/2025,16:50:00,winter,afternoon
img_01296.png,23/02/2025,17:00:00,winter,afternoon
img_01297.png,23/02/2025,17:10:00,winter,afternoon
img_01298.png,23/02/2025,17:20:00,winter,afternoon
img_01299.png,23/02/2025,17:30:00,winter,afternoon
img_01300.png,23/02/2025,17:40:00,winter,afternoon
img_01301.png,23/02/2025,17:50:00,winter,afternoon
img_01302.png,23/02/2025,18:00:00,winter,evening
img_01303.png,23/02/2025,18:20:00,winter,evening
img_01304.png,23/02/2025,18:40:00,winter,evening
img_01305.png,23/02/2025,19:00:00,winter,evening
img_01306.png,23/02/2025,19:20:00,winter,evening
img_01307.png,23/02/2025,19:40:00,winter,evening
img_01308.png,23/02/2025,20:00:00,winter,evening
img_01309.png,23/02/2025,20:20:00,winter,evening
img_01310.png,23/02/2025,20:40:00,winter,evening
img_01311.png,23/02/2025,21:00:00,winter,evening
img_01312.png,23/02/2025,21:20:00,winter,evening
img_01313.png,23/02/2025,21:40:00,winter,evening
img_01314.png,23/02/2025,22:00:00,winter,evening
img_01315.png,23/02/2025,22:20:00,winter,evening
img_01316.png,23/02/2025,22:40:00,winter,evening
img_01317.png,23/02/2025,23:00:00,winter,evening
img_01318.png,23/02/2025,23:20:00,winter,evening
img_01319.png,23/02/2025,23:40:00,winter,evening
img_01320.png,24/02/2025,00:00:00,winter,night
img_01321.png,24/02/2025,00:20:00,winter,night
img_01322.png,24/02/2025,00:40:00,winter,night
img_01323.png,24/02/2025,01:00:00,winter,night
img_01324.png,24/02/2025,01:20:00,winter,night
img_01325.png,24/02/2025,01:40:00,winter,night
img_01326.png,24/02/2025,02:00:00,winter,night
img_01327.png,24/02/2025,02:20:00,winter,night
img_01328.png,24/02/2025,02:40:00,winter,night
img_01329.png,24/02/2025,03:00:00,winter,night
img_01330.png,24/02/2025,03:20:00,winter,night
img_01331.png,24/02/2025,03:40:00,winter,night
img_01332.png,24/02/2025,04:00:00,winter,night
img_01333.png,24/02/2025,04:20:00,winter,night
img_01334.png,24/02/2025,04:40:00,winter,night
img_01335.png,24/02/2025,05:00:00,winter,night
img_01336.png,24/02/2025,05:20:00,winter,night
img_01337.png,24/02/2025,05:40:00,winter,night
img_01338.png,24/02/2025,06:00:00,winter,night
img_01339.png,24/02/2025,06:20:00,winter,night
img_01340.png,24/02/2025,06:40:00,winter,night
img_01341.png,24/02/2025,07:00:00,winter,morning
img_01342.png,24/02/2025,07:20:00,winter,morning
img_01343.png,24/02/2025,07:30:00,winter,morning
img_01344.png,24/02/2025,07:40:00,winter,morning
img_01345.png,24/02/2025,07:50:00,winter,morning
img_01346.png,24/02/2025,08:00:00,winter,morning
img_01347.png,24/02/2025,08:30:00,winter,morning
img_01348.png,24/02/2025,08:40:00,winter,morning
img_01349.png,24/02/2025,08:50:00,winter,morning
img_01350.png,24/02/2025,09:00:00,winter,morning
img_01351.png,24/02/2025,09:10:00,winter,morning
img_01352.png,24/02/2025,09:20:00,winter,morning
img_01353.png,24/02/2025,09:30:00,winter,morning
img_01354.png,24/02/2025,09:40:00,winter,morning
img_01355.png,24/02/2025,09:50:00,winter,morning
img_01356.png,24/02/2025,10:00:00,winter,morning
img_01357.png,24/02/2025,10:10:00,winter,morning
img_01358.png,24/02/2025,10:20:00,winter,morning
img_01359.png,24/02/2025,10:30:00,winter,morning
img_01360.png,24/02/2025,10:40:00,winter,morning
img_01361.png,24/02/2025,10:50:00,winter,morning
img_01362.png,24/02/2025,11:00:00,winter,morning
img_01363.png,24/02/2025,11:20:00,winter,morning
img_01364.png,24/02/2025,11:30:00,winter,morning
img_01365.png,24/02/2025,11:40:00,winter,morning
img_01366.png,24/02/2025,11:50:00,winter,morning
img_01367.png,24/02/2025,12:00:00,winter,afternoon
img_01368.png,24/02/2025,12:10:00,winter,afternoon
img_01369.png,24/02/2025,12:20:00,winter,afternoon
img_01370.png,24/02/2025,12:30:00,winter,afternoon
img_01371.png,24/02/2025,12:40:00,winter,afternoon
img_01372.png,24/02/2025,12:50:00,winter,afternoon
img_01373.png,24/02/2025,13:00:00,winter,afternoon
img_01374.png,24/02/2025,13:10:00,winter,afternoon
img_01375.png,24/02/2025,13:20:00,winter,afternoon
img_01376.png,24/02/2025,13:30:00,winter,afternoon
img_01377.png,24/02/2025,13:40:00,winter,afternoon
img_01378.png,24/02/2025,13:50:00,winter,afternoon
img_01379.png,24/02/2025,14:00:00,winter,afternoon
img_01380.png,24/02/2025,14:10:00,winter,afternoon
img_01381.png,24/02/2025,14:20:00,winter,afternoon
img_01382.png,24/02/2025,14:30:00,winter,afternoon
img_01383.png,24/02/2025,14:40:00,winter,afternoon
img_01384.png,24/02/2025,14:50:00,winter,afternoon
img_01385.png,24/02/2025,15:00:00,winter,afternoon
img_01386.png,24/02/2025,15:10:00,winter,afternoon
img_01387.png,24/02/2025,15:20:00,winter,afternoon
img_01388.png,24/02/2025,15:30:00,winter,afternoon
img_01389.png,24/02/2025,15:40:00,winter,afternoon
img_01390.png,24/02/2025,15:50:00,winter,afternoon
img_01391.png,24/02/2025,16:00:00,winter,afternoon
img_01392.png,24/02/2025,16:10:00,winter,afternoon
img_01393.png,24/02/2025,16:20:00,winter,afternoon
img_01394.png,24/02/2025,16:30:00,winter,afternoon
img_01395.png,24/02/2025,16:40:00,winter,afternoon
img_01396.png,24/02/2025,16:50:00,winter,afternoon
img_01397.png,24/02/2025,17:00:00,winter,afternoon
img_01398.png,24/02/2025,17:10:00,winter,afternoon
img_01399.png,24/02/2025,17:20:00,winter,afternoon
img_01400.png,24/02/2025,17:30:00,winter,afternoon
img_01401.png,24/02/2025,17:40:00,winter,afternoon
img_01402.png,24/02/2025,17:50:00,winter,afternoon
img_01403.png,24/02/2025,18:00:00,winter,evening
img_01404.png,24/02/2025,18:20:00,winter,evening
img_01405.png,24/02/2025,18:40:00,winter,evening
img_01406.png,24/02/2025,19:00:00,winter,evening
img_01407.png,24/02/2025,19:20:00,winter,evening
img_01408.png,24/02/2025,19:40:00,winter,evening
img_01409.png,24/02/2025,20:00:00,winter,evening
img_01410.png,24/02/2025,20:20:00,winter,evening
img_01411.png,24/02/2025,20:40:00,winter,evening
img_01412.png,24/02/2025,21:00:00,winter,evening
img_01413.png,24/02/2025,21:20:00,winter,evening
img_01414.png,24/02/2025,21:40:00,winter,evening
img_01415.png,24/02/2025,22:00:00,winter,evening
img_01416.png,24/02/2025,22:20:00,winter,evening
img_01417.png,24/02/2025,22:40:00,winter,evening
img_01418.png,24/02/2025,23:00:00,winter,evening
img_01419.png,24/02/2025,23:20:00,winter,evening
img_01420.png,24/02/2025,23:40:00,winter,evening
img_01421.png,25/02/2025,00:00:00,winter,night
img_01422.png,25/02/2025,00:20:00,winter,night
img_01423.png,25/02/2025,00:40:00,winter,night
img_01424.png,25/02/2025,01:00:00,winter,night
img_01425.png,25/02/2025,01:20:00,winter,night
img_01426.png,25/02/2025,01:40:00,winter,night
img_01427.png,25/02/2025,02:00:00,winter,night
img_01428.png,25/02/2025,02:20:00,winter,night
img_01429.png,25/02/2025,02:40:00,winter,night
img_01430.png,25/02/2025,03:00:00,winter,night
img_01431.png,25/02/2025,03:20:00,winter,night
img_01432.png,25/02/2025,03:40:00,winter,night
img_01433.png,25/02/2025,04:00:00,winter,night
img_01434.png,25/02/2025,04:20:00,winter,night
img_01435.png,25/02/2025,04:40:00,winter,night
img_01436.png,25/02/2025,05:00:00,winter,night
img_01437.png,25/02/2025,05:20:00,winter,night
img_01438.png,25/02/2025,05:40:00,winter,night
img_01439.png,25/02/2025,06:00:00,winter,night
img_01440.png,25/02/2025,06:20:00,winter,night
img_01441.png,25/02/2025,06:40:00,winter,night
img_01442.png,25/02/2025,07:00:00,winter,morning
img_01443.png,25/02/2025,07:20:00,winter,morning
img_01444.png,25/02/2025,07:30:00,winter,morning
img_01445.png,25/02/2025,07:40:00,winter,morning
img_01446.png,25/02/2025,07:50:00,winter,morning
img_01447.png,25/02/2025,08:00:00,winter,morning
img_01448.png,25/02/2025,08:10:00,winter,morning
img_01449.png,25/02/2025,08:20:00,winter,morning
img_01450.png,25/02/2025,08:30:00,winter,morning
img_01451.png,25/02/2025,08:40:00,winter,morning
img_01452.png,25/02/2025,08:50:00,winter,morning
img_01453.png,25/02/2025,09:00:00,winter,morning
img_01454.png,25/02/2025,09:10:00,winter,morning
img_01455.png,25/02/2025,09:20:00,winter,morning
img_01456.png,25/02/2025,09:30:00,winter,morning
img_01457.png,25/02/2025,09:40:00,winter,morning
img_01458.png,25/02/2025,09:50:00,winter,morning
img_01459.png,25/02/2025,10:00:00,winter,morning
img_01460.png,25/02/2025,10:10:00,winter,morning
img_01461.png,25/02/2025,10:20:00,winter,morning
img_01462.png,25/02/2025,10:30:00,winter,morning
img_01463.png,25/02/2025,10:40:00,winter,morning
img_01464.png,25/02/2025,10:50:00,winter,morning
img_01465.png,25/02/2025,11:00:00,winter,morning
img_01466.png,25/02/2025,11:10:00,winter,morning
img_01467.png,25/02/2025,11:20:00,winter,morning
img_01468.png,25/02/2025,11:30:00,winter,morning
img_01469.png,25/02/2025,11:40:00,winter,morning
img_01470.png,25/02/2025,11:50:00,winter,morning
img_01471.png,25/02/2025,12:00:00,winter,afternoon
img_01472.png,25/02/2025,12:10:00,winter,afternoon
img_01473.png,25/02/2025,12:20:00,winter,afternoon
img_01474.png,25/02/2025,12:30:00,winter,afternoon
img_01475.png,25/02/2025,12:40:00,winter,afternoon
img_01476.png,25/02/2025,12:50:00,winter,afternoon
img_01477.png,25/02/2025,13:00:00,winter,afternoon
img_01478.png,25/02/2025,13:10:00,winter,afternoon
img_01479.png,25/02/2025,13:20:00,winter,afternoon
img_01480.png,25/02/2025,13:30:00,winter,afternoon
img_01481.png,25/02/2025,13:40:00,winter,afternoon
img_01482.png,25/02/2025,13:50:00,winter,afternoon
img_01483.png,25/02/2025,14:00:00,winter,afternoon
img_01484.png,25/02/2025,14:10:00,winter,afternoon
img_01485.png,25/02/2025,14:20:00,winter,afternoon
img_01486.png,25/02/2025,14:30:00,winter,afternoon
img_01487.png,25/02/2025,14:40:00,winter,afternoon
img_01488.png,25/02/2025,14:50:00,winter,afternoon
img_01489.png,25/02/2025,15:00:00,winter,afternoon
img_01490.png,25/02/2025,15:10:00,winter,afternoon
img_01491.png,25/02/2025,15:20:00,winter,afternoon
img_01492.png,25/02/2025,15:30:00,winter,afternoon
img_01493.png,25/02/2025,15:40:00,winter,afternoon
img_01494.png,25/02/2025,15:50:00,winter,afternoon
img_01495.png,25/02/2025,16:00:00,winter,afternoon
img_01496.png,25/02/2025,16:10:00,winter,afternoon
img_01497.png,25/02/2025,16:20:00,winter,afternoon
img_01498.png,25/02/2025,16:30:00,winter,afternoon
img_01499.png,25/02/2025,16:40:00,winter,afternoon
img_01500.png,25/02/2025,16:50:00,winter,afternoon
img_01501.png,25/02/2025,17:00:00,winter,afternoon
img_01502.png,25/02/2025,17:10:00,winter,afternoon
img_01503.png,25/02/2025,17:20:00,winter,afternoon
img_01504.png,25/02/2025,17:30:00,winter,afternoon
img_01505.png,25/02/2025,17:40:00,winter,afternoon
img_01506.png,25/02/2025,17:50:00,winter,afternoon
img_01507.png,25/02/2025,18:00:00,winter,evening
img_01508.png,25/02/2025,18:20:00,winter,evening
img_01509.png,25/02/2025,18:40:00,winter,evening
img_01510.png,25/02/2025,19:00:00,winter,evening
img_01511.png,25/02/2025,19:20:00,winter,evening
img_01512.png,25/02/2025,19:40:00,winter,evening
img_01513.png,25/02/2025,20:00:00,winter,evening
img_01514.png,25/02/2025,20:20:00,winter,evening
img_01515.png,25/02/2025,20:40:00,winter,evening
img_01516.png,25/02/2025,21:00:00,winter,evening
img_01517.png,25/02/2025,21:20:00,winter,evening
img_01518.png,25/02/2025,21:40:00,winter,evening
img_01519.png,25/02/2025,22:00:00,winter,evening
img_01520.png,25/02/2025,22:20:00,winter,evening
img_01521.png,25/02/2025,22:40:00,winter,evening
img_01522.png,25/02/2025,23:00:00,winter,evening
img_01523.png,25/02/2025,23:20:00,winter,evening
img_01524.png,25/02/2025,23:40:00,winter,evening
img_01525.png,26/02/2025,00:00:00,winter,night
img_01526.png,26/02/2025,00:20:00,winter,night
img_01527.png,26/02/2025,00:40:00,winter,night
img_01528.png,26/02/2025,01:00:00,winter,night
img_01529.png,26/02/2025,01:20:00,winter,night
img_01530.png,26/02/2025,01:40:00,winter,night
img_01531.png,26/02/2025,02:00:00,winter,night
img_01532.png,26/02/2025,02:20:00,winter,night
img_01533.png,26/02/2025,02:40:00,winter,night
img_01534.png,26/02/2025,03:00:00,winter,night
img_01535.png,26/02/2025,03:20:00,winter,night
img_01536.png,26/02/2025,03:40:00,winter,night
img_01537.png,26/02/2025,04:00:00,winter,night
img_01538.png,26/02/2025,04:20:00,winter,night
img_01539.png,26/02/2025,04:40:00,winter,night
img_01540.png,26/02/2025,05:00:00,winter,night
img_01541.png,26/02/2025,05:20:00,winter,night
img_01542.png,26/02/2025,05:40:00,winter,night
img_01543.png,26/02/2025,06:00:00,winter,night
img_01544.png,26/02/2025,06:20:00,winter,night
img_01545.png,26/02/2025,06:40:00,winter,night
img_01546.png,26/02/2025,07:00:00,winter,morning
img_01547.png,26/02/2025,07:20:00,winter,morning
img_01548.png,26/02/2025,07:30:00,winter,morning
img_01549.png,26/02/2025,07:40:00,winter,morning
img_01550.png,26/02/2025,07:50:00,winter,morning
img_01551.png,26/02/2025,08:00:00,winter,morning
img_01552.png,26/02/2025,08:10:00,winter,morning
img_01553.png,26/02/2025,08:20:00,winter,morning
img_01554.png,26/02/2025,08:30:00,winter,morning
img_01555.png,26/02/2025,08:40:00,winter,morning
img_01556.png,26/02/2025,08:50:00,winter,morning
img_01557.png,26/02/2025,09:00:00,winter,morning
img_01558.png,26/02/2025,09:10:00,winter,morning
img_01559.png,26/02/2025,09:20:00,winter,morning
img_01560.png,26/02/2025,09:30:00,winter,morning
img_01561.png,26/02/2025,09:40:00,winter,morning
img_01562.png,26/02/2025,09:50:00,winter,morning
img_01563.png,26/02/2025,10:00:00,winter,morning
img_01564.png,26/02/2025,10:10:00,winter,morning
img_01565.png,26/02/2025,10:20:00,winter,morning
img_01566.png,26/02/2025,10:30:00,winter,morning
img_01567.png,26/02/2025,10:40:00,winter,morning
img_01568.png,26/02/2025,10:50:00,winter,morning
img_01569.png,26/02/2025,11:00:00,winter,morning
img_01570.png,26/02/2025,11:10:00,winter,morning
img_01571.png,26/02/2025,11:20:00,winter,morning
img_01572.png,26/02/2025,11:30:00,winter,morning
img_01573.png,26/02/2025,11:40:00,winter,morning
img_01574.png,26/02/2025,11:50:00,winter,morning
img_01575.png,26/02/2025,12:00:00,winter,afternoon
img_01576.png,26/02/2025,12:10:00,winter,afternoon
img_01577.png,26/02/2025,12:20:00,winter,afternoon
img_01578.png,26/02/2025,12:30:00,winter,afternoon
img_01579.png,26/02/2025,12:40:00,winter,afternoon
img_01580.png,26/02/2025,12:50:00,winter,afternoon
img_01581.png,26/02/2025,13:00:00,winter,afternoon
img_01582.png,26/02/2025,13:10:00,winter,afternoon
img_01583.png,26/02/2025,13:20:00,winter,afternoon
img_01584.png,26/02/2025,13:30:00,winter,afternoon
img_01585.png,26/02/2025,13:40:00,winter,afternoon
img_01586.png,26/02/2025,13:50:00,winter,afternoon
img_01587.png,26/02/2025,14:00:00,winter,afternoon
img_01588.png,26/02/2025,14:10:00,winter,afternoon
img_01589.png,26/02/2025,14:20:00,winter,afternoon
img_01590.png,26/02/2025,14:30:00,winter,afternoon
img_01591.png,26/02/2025,14:40:00,winter,afternoon
img_01592.png,26/02/2025,14:50:00,winter,afternoon
img_01593.png,26/02/2025,15:00:00,winter,afternoon
img_01594.png,26/02/2025,15:10:00,winter,afternoon
img_01595.png,26/02/2025,15:20:00,winter,afternoon
img_01596.png,26/02/2025,15:30:00,winter,afternoon
img_01597.png,26/02/2025,15:40:00,winter,afternoon
img_01598.png,26/02/2025,15:50:00,winter,afternoon
img_01599.png,26/02/2025,16:00:00,winter,afternoon
img_01600.png,26/02/2025,16:10:00,winter,afternoon
img_01601.png,26/02/2025,16:20:00,winter,afternoon
img_01602.png,26/02/2025,16:30:00,winter,afternoon
img_01603.png,26/02/2025,16:40:00,winter,afternoon
img_01604.png,26/02/2025,16:50:00,winter,afternoon
img_01605.png,26/02/2025,17:00:00,winter,afternoon
img_01606.png,26/02/2025,17:10:00,winter,afternoon
img_01607.png,26/02/2025,17:20:00,winter,afternoon
img_01608.png,26/02/2025,17:30:00,winter,afternoon
img_01609.png,26/02/2025,17:40:00,winter,afternoon
img_01610.png,26/02/2025,17:50:00,winter,afternoon
img_01611.png,26/02/2025,18:00:00,winter,evening
img_01612.png,26/02/2025,18:20:00,winter,evening
img_01613.png,26/02/2025,18:40:00,winter,evening
img_01614.png,26/02/2025,19:00:00,winter,evening
img_01615.png,26/02/2025,19:20:00,winter,evening
img_01616.png,26/02/2025,19:40:00,winter,evening
img_01617.png,26/02/2025,20:00:00,winter,evening
img_01618.png,26/02/2025,20:20:00,winter,evening
img_01619.png,26/02/2025,20:40:00,winter,evening
img_01620.png,26/02/2025,21:00:00,winter,evening
img_01621.png,26/02/2025,21:20:00,winter,evening
img_01622.png,26/02/2025,21:40:00,winter,evening
img_01623.png,26/02/2025,22:00:00,winter,evening
img_01624.png,26/02/2025,22:20:00,winter,evening
img_01625.png,26/02/2025,22:40:00,winter,evening
img_01626.png,26/02/2025,23:00:00,winter,evening
img_01627.png,26/02/2025,23:20:00,winter,evening
img_01628.png,26/02/2025,23:40:00,winter,evening
img_01629.png,27/02/2025,00:00:00,winter,night
img_01630.png,27/02/2025,00:20:00,winter,night
img_01631.png,27/02/2025,00:40:00,winter,night
img_01632.png,27/02/2025,01:00:00,winter,night
img_01633.png,27/02/2025,01:20:00,winter,night
img_01634.png,27/02/2025,01:40:00,winter,night
img_01635.png,27/02/2025,02:00:00,winter,night
img_01636.png,27/02/2025,02:20:00,winter,night
img_01637.png,27/02/2025,02:40:00,winter,night
img_01638.png,27/02/2025,03:00:00,winter,night
img_01639.png,27/02/2025,03:20:00,winter,night
img_01640.png,27/02/2025,03:40:00,winter,night
img_01641.png,27/02/2025,04:00:00,winter,night
img_01642.png,27/02/2025,04:20:00,winter,night
img_01643.png,27/02/2025,04:40:00,winter,night
img_01644.png,27/02/2025,05:00:00,winter,night
img_01645.png,27/02/2025,05:20:00,winter,night
img_01646.png,27/02/2025,05:40:00,winter,night
img_01647.png,27/02/2025,06:00:00,winter,night
img_01648.png,27/02/2025,06:20:00,winter,night
img_01649.png,27/02/2025,06:40:00,winter,night
