image,number_of_waves,mean_height_m,max_height_m
img_2025_08_24_15_30_00.png,1556,0.19907828865049762,0.3578886715709347
img_2025_08_24_15_40_00.png,166,0.18320228022927712,0.28579226617548514
img_2025_08_24_15_50_00.png,36,0.1801342646977213,0.2787233078882182
img_2025_08_24_16_00_00.png,23,0.15560919841909493,0.20867380493381396
img_2025_08_24_16_10_00.png,284,0.14462071163275486,0.2787233078882182
img_2025_08_24_16_20_00.png,25,0.12912407865099365,0.20794034053003316
img_2025_08_24_16_30_00.png,27,0.1503377200135388,0.2147332029425608
img_2025_08_24_16_40_00.png,654,0.19039045932435467,0.28579226617548514
img_2025_08_24_16_50_00.png,467,0.16926490433198602,0.35659433863696127
img_2025_08_24_17_00_00.png,1873,0.17373067614305027,0.28683149438491523
img_2025_08_24_17_10_00.png,2508,0.175354086684574,0.28683149438491523
img_2025_08_24_17_20_00.png,1886,0.18086534922119027,0.29388556390027293
img_2025_08_24_17_30_00.png,4361,0.15970752247982148,0.30014788286188626
img_2025_08_24_17_40_00.png,2507,0.1596974961431999,0.29388556390027293
img_2025_08_24_17_50_00.png,1042,0.16740601652118398,0.34535335692096764
img_2025_08_24_18_00_00.png,964,0.16971436626304268,0.3578886715709347
img_2025_08_24_18_20_00.png,2442,0.1661602789823594,0.35659433863696127
img_2025_08_24_18_40_00.png,966,0.16340791529539572,0.28683149438491523
img_2025_08_24_19_00_00.png,4465,0.14968929684820706,0.33940932595004936
img_2025_08_24_19_20_00.png,3621,0.1447908576184891,0.28579226617548514
img_2025_08_24_19_40_00.png,3422,0.14380774913013006,0.28683149438491523
img_2025_08_24_20_00_00.png,3255,0.1537861424949159,0.28683149438491523
img_2025_08_24_20_20_00.png,2952,0.15242750863018306,0.29388556390027293
img_2025_08_24_20_40_00.png,1064,0.19052210840649217,0.33142334062133266
img_2025_08_24_23_00_00.png,7,0.08816891448848421,0.10955476396152221
img_2025_08_24_23_20_00.png,8,0.1169248901190804,0.2147332029425608
img_2025_08_24_23_40_00.png,4,0.1358977318047142,0.21395660318217677
