image,number_of_waves,mean_height_m,max_height_m
img_2025_08_09_17_50_00.png,4763,0.14461939146724676,0.35659433863696127
img_2025_08_09_18_00_00.png,5550,0.14166726359884244,0.32274462025061146
img_2025_08_09_18_20_00.png,7069,0.13473378635790847,0.3697445434948995
img_2025_08_09_18_40_00.png,7542,0.13608510489349696,0.39837899586582204
img_2025_08_09_19_00_00.png,5638,0.11534967001692668,0.42868839926322766
img_2025_08_09_19_20_00.png,7416,0.13571152242495246,0.28704115395136565
img_2025_08_09_19_40_00.png,6084,0.11827106409888352,0.28579226617548514
img_2025_08_09_20_00_00.png,4895,0.13419516571322196,0.3578886715709347
img_2025_08_09_20_20_00.png,8932,0.1293901278180247,0.28683149438491523
img_2025_08_09_20_40_00.png,2590,0.1493063351766652,0.36182962769540483
img_2025_08_09_21_00_00.png,4628,0.15171062590275616,0.3459601084930903
img_2025_08_09_21_20_00.png,5130,0.1522960463904893,0.35659433863696127
img_2025_08_09_21_40_00.png,109,0.22395597268529568,0.28704115395136565
img_2025_08_09_22_20_00.png,26,0.11875184204441801,0.21551631242968797
img_2025_08_09_22_40_00.png,147,0.12044487101190224,0.24019205756923248
img_2025_08_09_23_00_00.png,68,0.13563870578054502,0.22332709580754748
img_2025_08_09_23_20_00.png,64,0.12166783367603104,0.19979536958247376
img_2025_08_09_23_40_00.png,10,0.13558611037366552,0.20267009746607664
